fighter_id,canonical_name,first_name,last_name,nickname,dob,height_cm,weight_lbs,reach_in,stance,ufc_url_slug
1360,Eros Baluyot,Eros,Baluyot,,1992-10-23,,125.0,,,3497f4c29654862c
1361,Errol Zimmerman,Errol,Zimmerman,The Bonecrusher,1986-04-20,190.5,185.0,,Orthodox,0aa74d04c196800c
1362,Eryk Anders,Eryk,Anders,Ya Boi,1987-04-21,185.4,185.0,75.0,Southpaw,cad24459b28592ca
1363,Esteban Ribovics,Esteban,Ribovics,El Gringo,1996-04-27,177.8,155.0,69.0,Orthodox,323d4ca260dfa0ba
1364,Estefani Almeida,Estefani,Almeida,,1988-10-17,162.6,125.0,,Orthodox,f16ddfa31236efed
1365,Estevan Payan,Estevan,Payan,El Terrible,1982-03-14,177.8,145.0,,Orthodox,d0a5ef38a7778ac2
1366,Ethyn Ewing,Ethyn,Ewing,The Professor Finesser,1998-02-16,,145.0,,,d776b5814f2400b4
1367,Eugene Jackson,Eugene,Jackson,The Wolf,1966-09-23,172.7,185.0,,Orthodox,ce783bf73b5131f9
1368,Eugenio Tadeu,Eugenio,Tadeu,,,172.7,160.0,,Orthodox,f70144caea5c4c80
1369,Eun Soo Lee,Eun Soo,Lee,,1982-03-07,185.4,215.0,,Orthodox,39c568f8c579913e
1370,Evan Dunham,Evan,Dunham,,1981-12-18,177.8,155.0,70.0,Southpaw,e5c9de15bb58b1c6
1371,Evan Elder,Evan,Elder,The Phenom,1997-04-11,177.8,155.0,72.0,Switch,d9a56ecb6e94f02e
1372,Evan Esguerra,Evan,Esguerra,,,,145.0,,,ed220e87bef0cc64
1373,Evan Tanner,Evan,Tanner,,1971-02-11,182.9,185.0,74.0,Orthodox,8f2d9ee27f206f1f
1374,Evangelista Santos,Evangelista,Santos,Cyborg,1977-12-12,177.8,170.0,76.0,Orthodox,99bf06f20491cb54
1375,Everett Cummings,Everett,Cummings,,,,205.0,,,05e4be525cb3578c
1376,Everett Sims,Everett,Sims,Sexual Chocolate,1988-09-04,195.6,260.0,77.0,Southpaw,59c6d5af765df641
1377,Ewerton Teixeira,Ewerton,Teixeira,,1982-02-13,185.4,242.0,,,de9e331b3e6bae70
1378,Fabian Gonzalez,Fabian,Gonzalez,,,177.8,135.0,,,69c071bc2621e8b0
1379,Fabiano Iha,Fabiano,Iha,,1970-07-28,172.7,155.0,,Orthodox,263ebd4a669e1e98
1380,Fabiano Scherner,Fabiano,Scherner,Pegaleve,1972-06-30,190.5,257.0,,Orthodox,0bc7e61d204f2137
1381,Fabio Aguiar,Fabio,Aguiar,,1988-02-10,182.9,185.0,,,501821d7fb7b95c1
1382,Fabio Cherant,Fabio,Cherant,Water Buffalo,1994-11-25,185.4,205.0,74.0,Southpaw,78a68f1dade6aaf7
1383,Fabio Gurgel,Fabio,Gurgel,,,182.9,205.0,,Orthodox,8377c5572cb356f3
1384,Fabio Maldonado,Fabio,Maldonado,Caipira de Aco,1980-03-17,185.4,205.0,75.0,Orthodox,1fb80f46d3c105d9
1385,Fabio Mello,Fabio,Mello,,,165.1,155.0,,Southpaw,8a028648f3f0761d
1386,Fabio Nascimento,Fabio,Nascimento,Negao,,177.8,185.0,,Orthodox,307064d3e0f036c2
1387,Fabio Silva,Fabio,Silva,,1982-03-31,180.3,205.0,,Orthodox,2ba479b409011527
1388,Fabiola Pidroni,Fabiola,Pidroni,The Queen,1994-01-04,,115.0,,,9561eb5f0d63ffcc
1389,Fabricio Camoes,Fabricio,Camoes,Morango,1978-12-23,177.8,155.0,71.0,Orthodox,7abe471b61725980
1390,Fabricio Guerreiro,Fabricio,Guerreiro,,1990-07-24,177.8,145.0,,,2963369e327e1979
1391,Fabricio Werdum,Fabricio,Werdum,Vai Cavalo,1977-07-30,193.0,231.0,77.0,Orthodox,492b202d2064e7a9
1392,Falaniko Vitale,Falaniko,Vitale,Niko,1974-07-14,177.8,185.0,,Orthodox,445a98acb8985970
1393,Fares Ziam,Fares,Ziam,The Smile Killer,1997-03-21,185.4,155.0,75.0,Orthodox,1e4f273069fb9e85
1394,Farid Basharat,Farid,Basharat,Ferocious,1997-08-02,172.7,135.0,71.0,Orthodox,a09ed60aa67a3f67
1395,Farida Abdueva,Farida,Abdueva,,2004-05-15,,115.0,,,8f3837b4c06f3d1e
1396,Farman Hasanov,Farman,Hasanov,,1995-08-01,,170.0,,,c88f8a9c1ea7165d
1397,Fatima Kline,Fatima,Kline,The Archangel,2000-07-12,167.6,115.0,67.0,Orthodox,745fa7b605f8e2da
1398,Fazlo Mulabitinovic,Fazlo,Mulabitinovic,,,,135.0,,,2252b2c892397f0d
1399,Federico Lopez,Federico,Lopez,Kiko,,162.6,139.0,,Orthodox,9681e0ce67dc978b
1400,Fedor Emelianenko,Fedor,Emelianenko,The Last Emperor,1976-09-28,182.9,230.0,74.0,Orthodox,b8da6f5c80ae2d15
1401,Fedor Nikolov,Fedor,Nikolov,,,,,,,346f789951e85f3f
1402,Felice Herrig,Felice,Herrig,Lil Bulldog,1984-09-18,162.6,115.0,65.0,Orthodox,b6850671a008bf9a
1403,Felicia Spencer,Felicia,Spencer,FeeNom,1990-11-29,167.6,145.0,68.0,Orthodox,39d91e95949de3d9
1404,Felipe Arantes,Felipe,Arantes,Sertanejo,1988-02-09,172.7,135.0,73.0,Orthodox,71002dbc1743b9a7
1405,Felipe Bunes,Felipe,Bunes,Felipinho,1989-10-29,170.2,125.0,69.0,Orthodox,53c10176e3bc7416
1406,Felipe Colares,Felipe,Colares,Cabocao,1994-03-31,172.7,145.0,69.0,Orthodox,dbac0a413af64bbe
1407,Felipe Franco,Felipe,Franco,,2001-01-22,185.4,205.0,76.0,Orthodox,e564146b9cf6dbef
1408,Felipe Lima,Felipe,Lima,Jungle Boy,1998-05-07,167.6,135.0,68.0,Orthodox,9256f591b30c073e
1409,Felipe Olivieri,Felipe,Olivieri,,1985-04-12,175.3,155.0,,Orthodox,948880beac71f028
1410,Felipe Pena,Felipe,Pena,Preguica,1991-10-19,,,,,566ff9546fc29acd
1411,Felipe Portela,Felipe,Portela,Balboa,1987-11-23,,170.0,,,303e017a9074f3aa
1412,Felipe Silva,Felipe,Silva,,1984-05-08,182.9,155.0,77.0,Orthodox,1b38a2b897f6209c
1413,Felipe dos Santos,Felipe,dos Santos,Lipe Detona,2000-09-11,170.2,125.0,70.0,Orthodox,5cdf5339728f580d
1414,Felix Klinkhammer,Felix,Klinkhammer,,,182.9,170.0,,,8276f28f1ad087de
1415,Felix Lee Mitchell,Felix Lee,Mitchell,,,,,,Orthodox,6cbb7661c3258617
1416,Fellipe Andrew,Fellipe,Andrew,,1994-10-24,,,,,7977fb0fd9c5955d
1417,Feng Pengchao,Feng,Pengchao,,,,135.0,,,86597694317e5e1b
1418,Feng Xiaocan,Feng,Xiaocan,,2001-10-27,170.2,115.0,67.0,Southpaw,c940b42df95bbd28
1419,Fernando Bettega,Fernando,Bettega,,1980-03-10,,170.0,,,a524710c3ef918fa
1420,Fernando Bruno,Fernando,Bruno,Acougueiro,1982-02-24,167.6,145.0,,,b8c0f30ee9a98b69
1421,Fernando Gonzalez,Fernando,Gonzalez,The Menifee Maniac,1983-09-15,175.3,170.0,68.0,Southpaw,be5aab761c40ef35
1422,Fernando Padilla,Fernando,Padilla,El Valiente,1996-12-15,185.4,145.0,76.0,Orthodox,d2f43cfaf8ca3560
1423,Fernie Garcia,Fernie,Garcia,,1992-04-12,170.2,135.0,67.0,Orthodox,9e92e1ca498d7244
1424,Filip Pejic,Filip,Pejic,,1992-07-21,172.7,135.0,,Orthodox,38ed5a2299230227
1425,Fiona Muxlow,Fiona,Muxlow,,1977-05-13,162.6,145.0,,,062e57ca1a3c95a8
1426,Flavio Luiz Moura,Flavio Luiz,Moura,,,180.3,183.0,,Open Stance,ab35634d1a8c7a11
1427,Floyd Sword,Floyd,Sword,,1976-08-24,182.9,185.0,,Orthodox,5330fe7e4c3af81c
1428,Forrest Griffin,Forrest,Griffin,,1979-03-16,190.5,205.0,77.0,Orthodox,fcffee71cff5530e
1429,Forrest Petz,Forrest,Petz,The Meat Cleaver,1975-09-22,175.3,170.0,71.0,Orthodox,e86bc32f5997a8f7
1430,Francesco Maturi,Francesco,Maturi,,,,,,,d3b5ad3b15a64a18
1431,Francesco Mazzeo,Francesco,Mazzeo,,1997-09-23,190.5,205.0,75.0,Orthodox,7b3c13fe33556a21
1432,Francimar Barroso,Francimar,Barroso,Bodao,1980-02-28,185.4,205.0,75.0,Orthodox,b69f24c500d783e7
1433,Francis Carmont,Francis,Carmont,Limitless,1981-10-11,190.5,205.0,78.0,Orthodox,3591d0d5d382a381
1434,Francis Marshall,Francis,Marshall,Fire,1999-03-03,175.3,145.0,72.0,Orthodox,5d495dec23d7c68e
1435,Francis Ngannou,Francis,Ngannou,The Predator,1986-09-05,193.0,250.0,83.0,Orthodox,8d03ce87ca14e778
1436,Francisco Bueno,Francisco,Bueno,,,175.3,225.0,,Orthodox,a72d260b436924c4
1437,Francisco Figueiredo,Francisco,Figueiredo,Sniper,1989-10-23,167.6,125.0,68.0,Southpaw,cdadae5363b66eef
1438,Francisco France,Francisco,France,Kiko,1983-01-21,182.9,205.0,,,ecfdbf38681a59ba
1439,Francisco Prado,Francisco,Prado,,2002-06-16,177.8,170.0,69.0,Orthodox,3920d0cc288f9b0d
1440,Francisco Rivera,Francisco,Rivera,Cisco,1981-10-08,172.7,135.0,70.0,Orthodox,7ea4a9f07df33a45
1441,Francisco Trevino,Francisco,Trevino,Sitkayan,1981-12-17,175.3,155.0,70.0,Orthodox,97a6bbe6e6566a94
1442,Francisco Trinaldo,Francisco,Trinaldo,Massaranduba,1978-08-24,175.3,170.0,70.0,Southpaw,a8283a4f415e1eb9
1443,Francois Botha,Francois,Botha,White Buffalo,1968-09-28,188.0,260.0,,Orthodox,545d549d6bf87187
1444,Frank Camacho,Frank,Camacho,The Crank,1989-05-18,177.8,155.0,73.0,Orthodox,764342d39cdaa54a
1445,Frank Caracci,Frank,Caracci,,,,,,,44f9c777fed7ca03
1446,Frank Gomez,Frank,Gomez,,1986-03-31,177.8,135.0,67.0,Orthodox,a0a680fe2f6cc8e6
1447,Frank Hamaker,Frank,Hamaker,,,,,,,c3c23c99477c041b
1448,Frank Lester,Frank,Lester,,1984-06-10,180.3,170.0,,Orthodox,edd8d5d8089a35f8
1449,Frank Megallon,Frank,Megallon,,,177.8,185.0,,Southpaw,c0a93b52096b7682
1450,Frank Mir,Frank,Mir,,1979-05-24,190.5,264.0,79.0,Southpaw,1ff9589f9065a9ed
1451,Frank Shamrock,Frank,Shamrock,,1972-12-08,177.8,185.0,,Orthodox,fcaae0385b514f11
1452,Frank Silva,Frank,Silva,De Black,2004-08-25,,125.0,,,79f60d34ad48d7a3
1453,Frank Trigg,Frank,Trigg,Twinkle Toes,1972-05-07,175.3,170.0,71.0,Southpaw,d2d37e8eeb3abc8d
1454,Frankie Edgar,Frankie,Edgar,The Answer,1981-10-16,167.6,135.0,68.0,Orthodox,f2688492b9a525a3
1455,Frankie Perez,Frankie,Perez,,1989-05-11,180.3,155.0,73.0,Orthodox,96c336b463e0662c
1456,Frankie Saenz,Frankie,Saenz,,1980-08-12,167.6,135.0,66.0,Orthodox,9ba2226646046b63
1457,Fred Ettish,Fred,Ettish,,,182.9,180.0,,Southpaw,8d5daf67983b65ba
1458,Freddy Vidal,Freddy,Vidal,The Barbarian,1994-05-06,190.5,205.0,79.0,Orthodox,024158997e7c5829
1459,Frederick Brown,Frederick,Brown,,,182.9,235.0,,,880c6b788266a3ef
1460,Fredson Paixao,Fredson,Paixao,,1979-05-13,167.6,145.0,66.0,Orthodox,320edfb0332b7073
1461,Fredy Serrano,Fredy,Serrano,El Profe,1979-09-22,160.0,125.0,65.0,Orthodox,0ccab7c889ede9ea
1462,Gabe Green,Gabe,Green,Gifted,1993-05-02,177.8,155.0,73.0,Switch,5eb50529a8418b77
1463,Gabe Lemley,Gabe,Lemley,,,172.7,155.0,,Orthodox,fd4578cac86d75ca
1464,Gabe Ruediger,Gabe,Ruediger,Godzilla,1977-08-29,177.8,155.0,,Orthodox,ccba80d4820ef557
1465,Gable Steveson,Gable,Steveson,,2000-05-31,,249.0,,,f7e856a73c96048e
1466,Gabriel Arges,Gabriel,Arges,,1993-01-29,,170.0,,,db3c4a884d704efe
1467,Gabriel Benitez,Gabriel,Benitez,Moggly,1988-06-15,172.7,155.0,71.0,Southpaw,436f970c9ea9169c
1468,Gabriel Bonfim,Gabriel,Bonfim,Marretinha,1997-08-20,185.4,170.0,72.0,Orthodox,01641ba5df0c69b0
1469,Gabriel Carrasco,Gabriel,Carrasco,,,167.6,135.0,,,89ed44801968b8e3
1470,Gabriel Checco,Gabriel,Checco,Zangief,1986-04-03,185.4,185.0,,Switch,9c5f7d5c6d084b35
1471,Gabriel Gonzaga,Gabriel,Gonzaga,Napao,1979-05-18,188.0,242.0,76.0,Orthodox,270b89c00ef0c55c
1472,Gabriel Miglioli,Gabriel,Miglioli,Biel,,172.7,170.0,,,a6fa5dd90528e9f7
1473,Gabriel Miranda,Gabriel,Miranda,Fly,1990-03-25,180.3,145.0,71.0,Orthodox,b909a9a9688b5284
1474,Gabriel Salinas-Jones,Gabriel,Salinas-Jones,,1984-11-20,185.4,245.0,,,74d5f71eeb0c66c7
1475,Gabriel Santos,Gabriel,Santos,Mosquitinho,1996-11-28,175.3,145.0,70.0,Orthodox,f2f140ce7532e327
1476,Gabriel Silva,Gabriel,Silva,,1994-08-26,167.6,135.0,71.0,Orthodox,002ca196477ce572
1477,Gabriella Fernandes,Gabriella,Fernandes,Gabi,1993-08-13,167.6,125.0,66.0,Southpaw,a6eb54ae17a551be
1478,Gabrielle Holloway,Gabrielle,Holloway,Gabanator,1990-04-15,160.0,145.0,,,e30715382f42b772
1479,Gadzhi Omargadzhiev,Gadzhi,Omargadzhiev,,1993-02-24,185.4,170.0,71.0,Switch,684d3aee255a3d09
1480,Gadzhimurad Antigulov,Gadzhimurad,Antigulov,,1987-02-09,180.3,205.0,70.0,Orthodox,af997f7611673880
1481,Gaetano Pirrello,Gaetano,Pirrello,El Tigre,1992-04-29,170.2,135.0,65.0,Orthodox,8765559b6a29a421
1482,Galore Bofando,Galore,Bofando,,1982-05-22,180.3,170.0,72.0,Switch,8a56ea383fd26e52
1483,Gan McGee,Gan,McGee,The Giant,1976-11-20,208.3,265.0,,Orthodox,d90b630e0561818b
1484,Gareth Joseph,Gareth,Joseph,,,,205.0,,,8ecb9f42da5ef5ac
1485,Garett Whiteley,Garett,Whiteley,Goodnight,1980-12-13,182.9,155.0,72.0,Orthodox,129537073431e52e
1486,Garreth McLellan,Garreth,McLellan,Soldier Boy,1982-09-01,185.4,185.0,72.0,Southpaw,f215cfbd4ba3c270
1487,Garrett Armfield,Garrett,Armfield,,1996-10-09,167.6,135.0,70.0,Orthodox,1effd880e1f1bb30
1488,Garrett Gross,Garrett,Gross,,1988-08-08,175.3,155.0,,Orthodox,6741218640534d8b
1489,Garrett Mueller,Garrett,Mueller,,1989-01-29,175.3,135.0,,,d0c325dfefdde31f
1490,Gary Frazier,Gary,Frazier,,,182.9,245.0,,Orthodox,3beeeafcbc8b4cbc
1491,Gary Goodridge,Gary,Goodridge,Big Daddy,1966-01-17,190.5,249.0,,Orthodox,fbbde91f7bc2d3c5
1492,Gary Mangat,Gary,Mangat,,,170.2,135.0,,,1c0ffc63d8ec8f45
1493,Gary Padilla,Gary,Padilla,,1980-05-04,180.3,205.0,,,01dd4cdc2446f665
1494,Gary Quan,Gary,Quan,,1971-04-11,172.7,143.0,,,f7b4cbe93f3bac06
1495,Gary Tapusoa,Gary,Tapusoa,,,170.2,185.0,,,37ac9e0f4fc86171
1496,Gasan Umalatov,Gasan,Umalatov,Cobra,1982-09-11,180.3,170.0,71.0,Orthodox,7a39bbac8cc0fa70
1497,Gaston Bolanos,Gaston,Bolanos,The Dreamkiller,1992-09-14,170.2,135.0,69.0,Orthodox,96924b0019b3aff1
1498,Gaston Reyno,Gaston,Reyno,Tonga,1986-11-11,182.9,145.0,,,64db35f7782fe274
1499,Gauge Young,Gauge,Young,Gee Money,2000-07-14,175.3,155.0,70.0,Orthodox,b2a78df161bd67f9
1500,Gavin Tucker,Gavin,Tucker,Guv'nor,1986-06-17,167.6,145.0,66.0,Southpaw,da816417a579a0bd
1501,Geane Herrera,Geane,Herrera,La Pulga,1990-05-27,165.1,125.0,66.0,Orthodox,c169545ab0825f44
1502,Gegard Mousasi,Gegard,Mousasi,,1985-08-01,188.0,185.0,76.0,Orthodox,232c582f29f8f65e
1503,Genaro Valdez,Genaro,Valdez,Rayadito,1992-01-16,175.3,155.0,72.0,Orthodox,cda1099995b46cc2
1504,Genki Sudo,Genki,Sudo,Neo-Samurai,1978-03-08,175.3,155.0,,Orthodox,99dd0147dc4ef80c
1505,Gennaro Strangis,Gennaro,Strangis,,,,,,,495add4fbede0a44
1506,Geoff Neal,Geoff,Neal,Handz of Steel,1990-08-28,180.3,170.0,75.0,Southpaw,b997be68943010fc
1507,George Allen,George,Allen,,1967-01-13,188.0,205.0,,Open Stance,1e13936d708bcff7
1508,George Bush,George,Bush,,,185.4,205.0,,,f0c779dc2ca3816c
1509,George Hardwick,George,Hardwick,King,1996-12-06,177.8,155.0,72.0,Orthodox,f55a6807b6bb853d
1510,George Mangos,George,Mangos,,2003-08-19,177.8,145.0,70.0,Switch,122ae3b34275fbb2
1511,George Pacurariu,George,Pacurariu,Constantine,1984-07-28,170.2,135.0,,,c51da79b0346b5b7
1512,George Roop,George,Roop,,1981-11-10,185.4,135.0,72.0,Orthodox,3c0437fbeda06962
1513,George Sotiropoulos,George,Sotiropoulos,,1977-07-09,177.8,155.0,71.0,Orthodox,896c322f56b8be5a
1514,George Stork,George,Stork,,,177.8,185.0,,,61dd409cb40d1a55
1515,George Sullivan,George,Sullivan,The Silencer,1981-03-13,182.9,170.0,73.0,Orthodox,6c7e25571490aa3b
1516,George Zuniga,George,Zuniga,,,175.3,185.0,,,1291dd6b8ab4d952
1517,Georges St-Pierre,Georges,St-Pierre,Rush,1981-05-19,180.3,185.0,76.0,Orthodox,6506c1d34da9c013
1518,Georgi Karakhanyan,Georgi,Karakhanyan,Insane,1985-05-29,172.7,145.0,,,43292ecf0e72c143
1519,Gerald Harris,Gerald,Harris,,1979-11-19,180.3,185.0,77.0,Southpaw,c4b81cdecd5d6abe
1520,Gerald Meerschaert,Gerald,Meerschaert,GM3,1987-12-18,185.4,185.0,77.0,Southpaw,6ac9bc2953c47345
1521,Gerald Strebendt,Gerald,Strebendt,The Finishing Machine,1979-03-01,175.3,155.0,,Orthodox,04f9fe830cf13482
1522,Geraldo de Freitas,Geraldo,de Freitas,Spartan,1991-09-30,170.2,135.0,72.0,Orthodox,9cfbfae5fa1fdd93
1523,Gerard Gordeau,Gerard,Gordeau,,1959-03-30,195.6,216.0,,Orthodox,279093302a6f44b3
1524,Germaine de Randamie,Germaine,de Randamie,The Iron Lady,1984-04-24,175.3,135.0,71.0,Orthodox,1d239d571e342453
1525,Geronimo dos Santos,Geronimo,dos Santos,Mondragon,1980-08-17,190.5,264.0,,Orthodox,b51f6791c794e289
1526,Gerric Hayes,Gerric,Hayes,,,177.8,,,,7d6a3546c988cdc0
1527,Gerry Harris,Gerry,Harris,,,203.2,270.0,,Orthodox,30cd319d39ee689b
1528,Gesias Cavalcante,Gesias,Cavalcante,JZ,1983-07-06,172.7,155.0,71.0,Orthodox,2a74bbba57058f12
1529,Geza Kalman,Geza,Kalman,,,185.4,200.0,,,304fcd812f12c589
1530,Giacomo Lemos,Giacomo,Lemos,,1989-06-23,190.5,247.0,75.0,Orthodox,f37822d5b3e47517
1531,Gian Siqueira,Gian,Siqueira,Pitbull,1994-06-23,185.4,170.0,74.0,Orthodox,a46fdda658fee832
1532,Gian Villante,Gian,Villante,,1985-08-18,190.5,230.0,76.0,Orthodox,fcd448a2fe1a23cc
1533,Gianni Vazquez,Gianni,Vazquez,Kriptonita,1994-07-17,,135.0,,Orthodox,51ec9dc3b4964f19
1534,Gideon Ray,Gideon,Ray,,1973-05-27,177.8,185.0,,Southpaw,ea3ef6206c7907d5
1535,Giga Chikadze,Giga,Chikadze,Ninja,1988-08-25,182.9,145.0,74.0,Orthodox,9560ff14eb3129f7
1536,Gigo Jara,Gigo,Jara,The Little Animal,,175.3,145.0,,,99d5cf1eda8b25c1
1537,Gil Castillo,Gil,Castillo,,1965-10-21,175.3,170.0,,Southpaw,31ceaf0e670c1578
1538,Gilbert Aldana,Gilbert,Aldana,El Peligro,1977-08-25,185.4,250.0,,Orthodox,d26934530dc5b248
1539,Gilbert Burns,Gilbert,Burns,Durinho,1986-07-20,177.8,170.0,71.0,Orthodox,23024fdfc966410a
1540,Gilbert Jimenez,Gilbert,Jimenez,,,,155.0,,,59d36ddfcb27b7dc
1541,Gilbert Melendez,Gilbert,Melendez,El Nino,1982-04-12,175.3,145.0,73.0,Orthodox,aa5b4eff51bdc7d1
1542,Gilbert Rael,Gilbert,Rael,,,172.7,155.0,,,6cc25d19a891f435
1543,Gilbert Smith,Gilbert,Smith,,1981-10-19,175.3,185.0,,Southpaw,54ed8dc6f8c31207
1544,Gilbert Urbina,Gilbert,Urbina,The RGV Bad Boy,1996-04-05,190.5,170.0,75.0,Orthodox,b12fb759e02378de
1545,Gilbert Yvel,Gilbert,Yvel,The Hurricane,1976-06-30,188.0,225.0,77.0,Orthodox,d29b5c4f22c6357d
1546,Gilles Arsene,Gilles,Arsene,,,175.3,190.0,,Southpaw,2dea80c069847321
1547,Gillian Robertson,Gillian,Robertson,The Savage,1995-05-17,165.1,115.0,63.0,Orthodox,38c7f72747f4f712
1548,Gina Carano,Gina,Carano,Conviction,1982-04-16,172.7,145.0,,Orthodox,899eaba48fa864a6
1549,Gina Mazany,Gina,Mazany,Danger,1988-08-19,167.6,125.0,68.0,Southpaw,016a8d958883167c
1550,Gisele Moreira,Gisele,Moreira,,1981-01-14,167.6,135.0,,Orthodox,6a125ba3ec37e27e
1551,Glaico Franca Moreira,Glaico,Franca Moreira,Nego,1991-02-28,182.9,155.0,77.0,Orthodox,00a3ff40c4b2cf21
1552,Gleidson Cutis,Gleidson,Cutis,Poney,1989-02-07,175.3,155.0,,Orthodox,44a94bbde42246e4
1553,Gleison Tibau,Gleison,Tibau,,1983-10-07,177.8,155.0,71.0,Southpaw,75e5fec9f72910ef
1554,Gleristone Santos,Gleristone,Santos,Toninho Furia,1988-08-20,175.3,145.0,,,d12ee718fb35c35c
1555,Gloria de Paula,Gloria,de Paula,Glorinha,1995-06-10,165.1,115.0,67.0,Orthodox,5dd180c8b3196786
1556,Glover Teixeira,Glover,Teixeira,,1979-10-28,188.0,205.0,76.0,Orthodox,7ff97850e8c32bda
1557,Godofredo Pepey,Godofredo,Pepey,,1987-07-02,170.2,145.0,73.0,Orthodox,fa37628269132d1a
1558,Goiti Yamauchi,Goiti,Yamauchi,,1993-01-05,177.8,145.0,,,9e1a7101fefe9746
1559,Gokhan Saki,Gokhan,Saki,The Rebel,1983-10-19,182.9,205.0,73.0,Orthodox,4690d47bf725fd98
1560,Gokhan Saricam,Gokhan,Saricam,,1991-02-26,,265.0,,,1a97a3ef4c758fae
1561,Goldman Butler,Goldman,Butler,,,,,,,e2d5072048b825b1
1562,Goran Reljic,Goran,Reljic,,1984-03-20,190.5,205.0,81.0,Southpaw,132f860d02953f4c
1563,Grant Dawson,Grant,Dawson,KGD,1994-02-20,177.8,155.0,72.0,Switch,99bd51917728c25d
1564,Gray Maynard,Gray,Maynard,,1979-05-09,175.3,155.0,70.0,Orthodox,7d96bc577e5178b2
1565,Greg Hardy,Greg,Hardy,Prince of War,1988-07-28,195.6,265.0,80.0,Orthodox,85073dbd1be65ed9
1566,Greg McIntyre,Greg,McIntyre,,1980-04-21,177.8,155.0,,Orthodox,00a905a4a4a2b071
1567,Greg Nagy,Greg,Nagy,,1983-10-18,185.4,210.0,,Orthodox,342422bb6ced1e8d
1568,Greg Rebello,Greg,Rebello,Ribz,1982-06-13,182.9,240.0,73.0,Southpaw,49d78120e0a4f607
1569,Greg Scott,Greg,Scott,,,175.3,145.0,,,0b235384fe23fc9c
1570,Greg Soto,Greg,Soto,,1986-06-03,180.3,170.0,73.0,Orthodox,9c669abd35b2522f
1571,Greg Stott,Greg,Stott,Ranger,,170.2,220.0,,Southpaw,91181b29be041f1c
1572,Greg Velasco,Greg,Velasco,The Viking King,1993-09-23,188.0,265.0,70.0,Southpaw,34a81ebbce32b06b
1573,Greg Wilson,Greg,Wilson,,1988-10-02,,155.0,,,9cc84087ee768342
1574,Gregor Gillespie,Gregor,Gillespie,The Gift,1986-11-13,170.2,155.0,71.0,Orthodox,84ff027394f7e470
1575,Gregory Bouchelaghem,Gregory,Bouchelaghem,,,188.0,183.0,,Switch,59851163aaf1aed8
1576,Gregory Rodrigues,Gregory,Rodrigues,Robocop,1992-02-17,190.5,185.0,75.0,Orthodox,d1c65d2cf2925ddd
1577,Grigory Popov,Grigory,Popov,,1984-04-18,170.2,135.0,68.0,Switch,d3fa5c5955397532
1578,Guangyou Ning,Guangyou,Ning,Smasher,1981-12-15,162.6,145.0,64.0,Southpaw,2c1170b825f58e57
1579,Gugun Gusman,Gugun,Gusman,The Tiger,1990-03-03,170.2,135.0,68.0,Orthodox,e34e3b1fffa13a6a
1580,Guido Cannetti,Guido,Cannetti,Ninja,1979-12-19,167.6,135.0,68.0,Southpaw,d05412b513b19621
1581,Guilherme Costa,Guilherme,Costa,The Prodigy,,,155.0,,,28877eddb1c0b967
1582,Guilherme Pat,Guilherme,Pat,Kong,,,265.0,,,ba15006c804a8de0
1583,Guilherme Uriel,Guilherme,Uriel,Urso,1997-02-18,185.4,265.0,74.0,Orthodox,4252b09f0c8c4472
1584,Guilherme Vasconcelos,Guilherme,Vasconcelos,Bomba,1986-03-23,182.9,185.0,,Orthodox,d6d5da3c209884bc
1585,Guilherme Viana,Guilherme,Viana,,,193.0,205.0,,,393b8e03fb410a78
1586,Gunnar Nelson,Gunnar,Nelson,Gunni,1988-07-28,180.3,170.0,72.0,Switch,fd55393021a8c255
1587,Guram Kutateladze,Guram,Kutateladze,Georgian Viking,1992-01-08,180.3,155.0,72.0,Orthodox,7772b283d288dbe2
1588,Gustavo Gabriel,Gustavo,Gabriel,,1994-04-01,167.6,125.0,,Orthodox,fe98f86284a6eeb3
1589,Gustavo Lopez,Gustavo,Lopez,,1989-06-27,165.1,135.0,67.0,Orthodox,93b62c5f2ba18e51
1590,Guto Inocente,Guto,Inocente,,1986-05-29,190.5,205.0,,Orthodox,e7fe5315b1efeb92
1591,Guy Mezger,Guy,Mezger,,1968-01-01,185.4,200.0,,Orthodox,946f341df6472ee0
1592,Gwan Woo Lim,Gwan Woo,Lim,The Giant,2001-07-27,,155.0,,,a53657e43b00614e
1593,Hacran Dias,Hacran,Dias,Barnabe,1984-06-16,172.7,155.0,69.0,Orthodox,ed209f6618c82e41
1594,Hailey Cowan,Hailey,Cowan,All Hail,1992-02-12,172.7,135.0,67.0,Southpaw,3c26c420584d912d
1595,Haisam Rida,Haisam,Rida,,1993-07-25,,,,,d8a58e797518f011
1596,Hakeem Dawodu,Hakeem,Dawodu,Mean,1991-07-02,172.7,145.0,73.0,Orthodox,2c9d00968f818270
1597,Hamdy Abdelwahab,Hamdy,Abdelwahab,The Hammer,1993-01-22,188.0,264.0,72.0,Southpaw,3329d692aea4dc28
1598,Hamid Amiri,Hamid,Amiri,The Storm,2003-06-15,,145.0,,,6c40705cf6c0d7e2
1599,Han Ten Yun,Han Ten,Yun,,,180.3,220.0,,,67ec58d7cf599835
